kepid,radius,mass,cdpp6,koi_count
9775823,0.48,0.49,2120.32,0
9775833,0.175,0.15,1053.589,0
9776848,0.183,0.16,749.816,0
9774141,0.5539999999999999,0.58,176.396,0
9776935,0.39,0.41,166.545,0
9776964,0.516,0.54,698.865,0
9776973,0.20199999999999999,0.18,3249.639,0
9777975,0.419,0.43,605.732,0
9777990,0.175,0.16,1012.949,0
9778001,0.59,0.63,1286.65,0
9785648,0.575,0.58,156.158,0
9771663,0.537,0.56,253.043,0
9774285,0.5539999999999999,0.58,242.908,0
9776008,0.11599999999999999,0.09,2019.368,0
9776037,0.16699999999999998,0.14,2244.56,0
9765888,0.522,0.55,302.941,0
9777117,0.527,0.54,843.676,0
9786877,0.35,0.36,256.762,0
9758864,0.39,0.41,194.485,0
9760292,0.44,0.46,144.36,0
9762986,0.479,0.51,435.486,0
9776128,0.516,0.53,867.1510000000001,0
9776188,0.474,0.49,1425.904,0
9778278,0.449,0.46,959.3580000000001,0
9776222,0.254,0.25,1141.87,0
9788210,0.363,0.38,128.327,0
9788227,0.45,0.47,97.675,0
9772531,0.45,0.46,230.395,0
9777261,0.11599999999999999,0.09,1406.2020000000002,0
9777266,0.132,0.12,410.19,0
9788905,0.19699999999999998,0.17,1104.312,0
9790574,0.542,0.56,58.817,0
9760670,0.57,0.6,612.472,0
9775253,0.484,0.5,478.685,0
9775267,0.46,0.47,403.999,0
9775301,0.491,0.52,507.336,0
9777334,0.47700000000000004,0.5,1294.72,0
9777360,0.523,0.53,1140.528,0
9777379,0.162,0.14,1068.391,0
9778515,0.33,0.35,460.47900000000004,0
9778542,0.475,0.48,597.9490000000001,0
9790889,0.49,0.5,184.417,0
9791400,0.35,0.35,178.31799999999998,0
9763771,0.43,0.46,540.215,0
9763786,0.26,0.24,262.149,0
9772725,0.48,0.49,100.96600000000001,0
9776446,0.423,0.43,448.841,0
9812023,0.5489999999999999,0.55,232.24900000000002,0
9772829,0.21,0.19,191.63,0
9776485,0.19699999999999998,0.17,2202.855,0
9777504,0.44299999999999995,0.45,878.584,0
9761113,0.28,0.27,717.076,0
9764341,0.522,0.54,199.894,0
9767253,0.5489999999999999,0.55,210.692,0
9776498,0.243,0.23,569.746,0
9776571,0.425,0.45,1501.0339999999999,0
9784820,0.155,0.13,643.768,0
9761199,0.49,0.51,286.55,0
9767459,0.29600000000000004,0.32,481.505,0
9775564,0.363,0.39,557.244,0
9775634,0.46799999999999997,0.49,1694.68,0
9761347,0.602,0.6,474.87,0
9775684,0.385,0.4,916.9789999999999,0
9776682,0.478,0.49,1914.975,0
9777711,0.473,0.49,1313.54,0
9787239,0.5,0.52,238.0,5.0
9775786,0.59,0.59,272.422,0
10262494,0.446,0.47,242.25099999999998,0
10265780,0.46,0.47,271.462,0
10296031,0.602,0.6,171.465,0
10320281,0.591,0.6,1487.219,0
10213932,0.48,0.49,158.877,0
10223447,0.25,0.25,231.551,0
10228045,0.55,0.58,145.262,0
10257096,0.35,0.35,382.841,0
10200908,0.3,0.32,273.013,0
10220322,0.55,0.57,102.322,0
10266175,0.293,0.28,191.935,0
10296831,0.3,0.29,191.653,0
10200932,0.49,0.5,288.342,0
10263037,0.43,0.44,155.254,0
10297357,0.218,0.21,82.01299999999999,0
10214481,0.539,0.56,206.951,0
10228889,0.11599999999999999,0.09,469.876,0
10263431,0.172,0.15,923.38,0
10273058,0.244,0.22,188.83700000000002,0
10257737,0.44,0.46,403.477,0
10273194,0.35,0.35,261.91,0
10285569,0.172,0.15,208.352,0
10317549,0.55,0.57,419.664,0
10214956,0.5539999999999999,0.55,138.187,0
10224595,0.201,0.18,114.64,0
10224611,0.547,0.55,51.974,0
10253829,0.537,0.56,324.80400000000003,0
10253901,0.34,0.34,315.529,0
10266895,0.38,0.4,187.75,0
10267155,0.11599999999999999,0.1,337.175,0
10285642,0.38,0.4,296.133,0
10317996,0.47,0.48,274.244,0
10215254,0.49,0.5,198.172,0
10224804,0.39,0.41,230.041,0
10254222,0.5820000000000001,0.59,586.335,0
10258126,0.26,0.24,184.738,0
10267364,0.47,0.5,553.646,0
10267392,0.537,0.56,242.671,0
10318209,0.11599999999999999,0.09,478.152,0
10318229,0.49700000000000005,0.51,306.215,0
10208587,0.336,0.34,221.63299999999998,0
10254439,0.445,0.47,396.452,0
10258179,0.122,0.1,60.269,0
10267577,0.47,0.48,160.863,0
10267590,0.506,0.51,186.97799999999998,0
10293445,0.28,0.27,360.647,0
10318386,0.22,0.2,878.309,0
10209036,0.28,0.27,219.94099999999997,0
10258346,0.39299999999999996,0.41,142.158,0
10289442,0.479,0.49,239.24900000000002,0
10255180,0.536,0.56,158.231,0
10274090,0.24,0.22,168.764,0
10289679,0.41,0.43,189.007,0
10203345,0.47600000000000003,0.5,251.66,0
10203442,0.55,0.58,185.09799999999998,0
10259017,0.54,0.56,244.15900000000002,0
10268893,0.39899999999999997,0.42,180.263,0
10268903,0.418,0.43,1412.0870000000002,0
10289776,0.518,0.52,68.374,0
10294074,0.41,0.43,179.054,0
10219019,0.38,0.4,236.364,0
10226428,0.606,0.61,1183.623,0
10255689,0.597,0.6,299.719,0
10255692,0.414,0.44,111.13,0
10269170,0.473,0.48,508.142,0
10294465,0.155,0.13,118.126,0
10251759,0.17,0.15,354.99,0
10251775,0.22,0.21,788.443,0
10259154,0.537,0.56,206.84099999999998,0
10269397,0.25,0.23,226.375,0
10252023,0.513,0.52,192.014,0
10256422,0.34,0.35,497.60400000000004,0
10262208,0.522,0.55,377.74300000000005,0
10269616,0.29,0.28,158.594,0
10271673,0.483,0.5,332.48900000000003,0
10275253,0.22,0.2,343.352,0
10287248,0.49,0.52,174.107,0
10262367,0.5489999999999999,0.55,129.151,0
10320084,0.145,0.13,520.6669999999999,0
10206675,0.578,0.6,165.545,1.0
10206793,0.368,0.38,259.21,0
10646540,0.43700000000000006,0.45,415.31199999999995,0
10709101,0.396,0.42,66.428,0
10718727,0.376,0.4,570.047,0
10718806,0.466,0.48,281.202,0
10718859,0.4,0.42,269.565,0
10615211,0.569,0.57,83.75299999999999,0
10647081,0.37200000000000005,0.38,36.184,0
10731229,0.532,0.55,182.618,0
10320483,0.426,0.46,205.00400000000002,0
10320552,0.565,0.58,181.52,0
10320656,0.473,0.48,80.863,0
10647233,0.19,0.17,727.178,0
10647353,0.48200000000000004,0.49,392.356,0
10652989,0.28,0.29,371.44,0
10658822,0.563,0.58,300.91,0
10665436,0.44,0.46,163.452,0
10665619,0.11599999999999999,0.09,194.435,0
10709619,0.24,0.22,207.916,0
10647424,0.135,0.11,1831.737,0
10676126,0.4,0.42,166.59,0
10683958,0.183,0.16,1049.869,0
10731839,0.214,0.19,40.123000000000005,0
10732063,0.27,0.25,210.632,0
10653560,0.628,0.62,963.579,0
10659317,0.5379999999999999,0.56,236.15400000000002,0
10659335,0.22,0.2,292.51099999999997,0
10710233,0.608,0.61,743.205,0
10710240,0.11599999999999999,0.09,220.429,0
10716410,0.27899999999999997,0.29,585.868,0
10722210,0.49,0.52,244.291,0
10659585,0.38,0.4,196.28900000000002,0
10676422,0.36,0.37,547.368,0
10648902,0.22,0.2,124.90799999999999,0
10710711,0.47700000000000004,0.5,554.322,0
10710753,0.596,0.6,776.8439999999999,0
10716694,0.337,0.34,257.421,0
10722814,0.433,0.45,163.615,0
10727884,0.45399999999999996,0.47,110.71799999999999,0
10649277,0.602,0.61,743.3939999999999,0
10656481,0.4,0.42,372.29900000000004,0
10716868,0.526,0.54,197.925,0
10622511,0.5429999999999999,0.55,95.514,0
10649444,0.48,0.49,158.195,0
10670119,0.41,0.43,204.42700000000002,2.0
10685148,0.38,0.4,311.504,0
10728438,0.42,0.44,124.406,0
10733307,0.332,0.34,150.19799999999998,0
10733308,0.527,0.55,107.617,0
10666943,0.54,0.55,227.18599999999998,0
10677397,0.32799999999999996,0.33,660.168,0
10717241,0.48,0.51,133.164,2.0
10644522,0.38,0.41,279.402,0
10651319,0.28,0.27,392.79699999999997,0
10657216,0.42,0.44,365.73,0
10711897,0.537,0.56,311.119,0
10717575,0.457,0.47,222.49400000000003,0
10644834,0.466,0.48,223.085,0
10651453,0.5539999999999999,0.57,107.84200000000001,0
10723766,0.198,0.18,84.225,0
10729684,0.21,0.2,209.90400000000002,0
10734057,0.444,0.46,149.645,0
10614279,0.5760000000000001,0.58,119.14299999999999,0
10618510,0.5820000000000001,0.58,50.838,0
10645722,0.184,0.16,759.669,0
10657760,0.366,0.38,101.426,0
10657798,0.418,0.44,358.77,0
10657825,0.27,0.26,294.385,0
10658012,0.5379999999999999,0.56,194.26,0
10686865,0.47100000000000003,0.48,230.209,0
10718101,0.33,0.33,680.2189999999999,0
10614833,0.461,0.47,223.66099999999997,0
10618904,0.4,0.41,320.255,0
10646068,0.507,0.54,1173.296,0
10668092,0.41,0.42,546.884,0
10668098,0.519,0.53,120.869,0
10712956,0.321,0.34,300.036,0
10724336,0.34,0.34,205.88400000000001,0
10618962,0.45,0.46,233.761,0
10664441,0.35,0.36,254.72,0
10682835,0.5489999999999999,0.57,302.634,0
10713157,0.45,0.46,62.61,0
10713276,0.451,0.47,132.955,0
9821701,0.44,0.45,334.275,0
9836323,0.574,0.58,1647.491,0
9838580,0.451,0.47,386.05699999999996,0
9824852,0.18899999999999997,0.17,650.607,0
9834249,0.254,0.24,488.93800000000005,0
9851574,0.28,0.27,673.26,0
9828292,0.5,0.51,352.265,0
9834382,0.5,0.51,376.285,0
9836425,0.19699999999999998,0.17,741.034,0
9837561,0.452,0.46,1172.673,0
9837572,0.34600000000000003,0.36,378.7,0
9837579,0.11599999999999999,0.09,3566.139,0
9817857,0.179,0.16,362.913,0
9821996,0.569,0.57,520.129,0
9825237,0.389,0.41,179.96599999999998,0
9828403,0.287,0.3,238.22299999999998,0
9836495,0.516,0.53,1171.002,0
9884895,0.38,0.4,381.815,0
9812929,0.44,0.45,283.916,0
9813003,0.46,0.47,195.035,0
9818003,0.45,0.46,106.262,0
9825426,0.24,0.22,147.158,0
9834661,0.602,0.6,74.679,0
9837738,0.48700000000000004,0.49,1385.638,0
9837749,0.452,0.47,730.023,0
9825492,0.49200000000000005,0.5,126.71,0
9825598,0.34,0.35,311.651,0
9832420,0.564,0.57,304.154,0
9836629,0.256,0.25,4597.4259999999995,0
9836727,0.44799999999999995,0.47,1265.695,0
9836691,0.146,0.12,845.705,0
9872187,0.49,0.5,553.261,0
9818472,0.36,0.37,186.037,0
9836791,0.424,0.44,1524.655,0
9836828,0.22399999999999998,0.21,1498.05,0
9838000,0.27,0.25,353.414,0
9872451,0.44,0.46,381.30199999999996,0
9885985,0.474,0.49,146.055,0
9823444,0.139,0.11,778.823,0
9823519,0.444,0.47,301.001,2.0
9836960,0.166,0.14,7700.9,0
9826375,0.26,0.26,495.57300000000004,0
9837023,0.262,0.26,1113.146,0
9838135,0.365,0.38,1146.0539999999999,0
9848792,0.38,0.4,208.38099999999997,0
9848932,0.42,0.44,187.19799999999998,0
9826728,0.3,0.29,101.875,0
9833329,0.435,0.46,97.973,0
9837076,0.44299999999999995,0.46,1392.328,0
9838213,0.555,0.56,158.601,0
9840227,0.5539999999999999,0.55,190.699,0
9873265,0.39,0.41,316.829,0
9879930,0.309,0.3,152.36,0
9826844,0.556,0.56,211.525,0
9827048,0.5579999999999999,0.57,92.931,0
9837255,0.506,0.52,657.041,0
9837261,0.5529999999999999,0.56,928.077,0
9838353,0.48,0.51,1567.933,0
9838371,0.2,0.18,4349.057,0
9873729,0.5,0.51,75.196,0
9880392,0.4,0.42,273.928,0
9837302,0.23399999999999999,0.22,1154.2,0
9880519,0.162,0.14,705.926,0
9837325,0.29,0.29,1883.2060000000001,0
9837365,0.519,0.52,1147.249,0
9837376,0.528,0.54,936.291,0
9837378,0.21899999999999997,0.2,1823.869,0
9838495,0.302,0.3,520.381,0
10800330,0.36,0.38,163.077,0
10816687,0.537,0.56,288.153,0
10848709,0.264,0.25,354.60699999999997,0
10861090,0.36,0.37,177.918,0
10749536,0.41,0.43,213.102,0
10795668,0.551,0.57,127.70200000000001,0
10795891,0.33799999999999997,0.34,145.893,0
10789552,0.537,0.56,244.55700000000002,0
10796551,0.49700000000000005,0.5,107.20100000000001,0
10844329,0.539,0.56,174.123,0
10844360,0.34,0.36,299.029,0
10857517,0.44,0.47,417.58,0
10857583,0.33,0.35,302.73,0
10775543,0.536,0.56,123.89399999999999,0
10789884,0.4,0.42,183.329,0
10789903,0.436,0.45,223.237,0
10796844,0.39299999999999996,0.42,225.38,0
10809344,0.54,0.54,191.197,0
10849430,0.525,0.55,123.145,0
10776176,0.38,0.41,644.231,0
10801273,0.5329999999999999,0.55,17.378,0
10857982,0.4,0.42,399.712,0
10750514,0.5479999999999999,0.57,171.65599999999998,0
10849760,0.541,0.56,286.522,0
10849890,0.48,0.49,351.417,0
10862264,0.527,0.54,208.50799999999998,0
10776847,0.36,0.39,391.87699999999995,0
10783929,0.593,0.6,239.67700000000002,0
10790693,0.537,0.56,252.59599999999998,0
10790812,0.563,0.57,882.436,0
10790838,0.401,0.42,465.816,0
10819154,0.615,0.62,983.194,0
10850139,0.51,0.52,77.22800000000001,0
10784067,0.433,0.46,185.014,0
10797986,0.54,0.57,192.201,0
10850518,0.474,0.49,83.14399999999999,0
10858600,0.501,0.53,241.66099999999997,0
10747081,0.35100000000000003,0.35,2031.569,0
10777410,0.305,0.3,170.394,0
10777448,0.565,0.58,297.746,0
10841791,0.156,0.13,3068.344,0
10862550,0.36,0.38,156.321,0
10784657,0.26,0.26,543.677,0
10784717,0.457,0.48,193.108,0
10798256,0.5489999999999999,0.55,183.824,0
10850848,0.523,0.54,553.613,0
10853654,0.584,0.59,116.958,0
10747553,0.55,0.57,144.316,0
10747652,0.583,0.59,347.985,0
10778169,0.527,0.53,90.95,0
10784750,0.579,0.58,439.153,0
10798521,0.46,0.47,102.12,0
10853806,0.52,0.55,126.07700000000001,0
10793757,0.43,0.45,129.827,0
10798828,0.39,0.41,324.197,0
10798990,0.539,0.56,220.967,0
10842616,0.175,0.15,662.58,0
10847658,0.523,0.54,150.686,0
10847670,0.426,0.46,551.885,0
10847910,0.44,0.45,485.255,0
10863494,0.537,0.56,116.059,0
10752773,0.5489999999999999,0.55,239.856,0
10737192,0.43700000000000006,0.46,274.336,0
10753072,0.35,0.36,289.63599999999997,0
10779603,0.39,0.41,94.421,0
10788479,0.27,0.27,249.99200000000002,0
10794596,0.11599999999999999,0.09,242.21900000000002,0
10803272,0.5,0.51,167.40599999999998,0
10812504,0.47700000000000004,0.48,235.916,0
10843322,0.35,0.36,151.744,0
10863940,0.569,0.57,38.525,0
10737373,0.26,0.26,254.236,0
10788902,0.11599999999999999,0.09,319.284,0
10803430,0.51,0.52,176.36599999999999,0
10843566,0.5539999999999999,0.57,158.72299999999998,0
10843766,0.11,0.1,377.91900000000004,0
10860741,0.154,0.13,135.0,0
10864355,0.516,0.54,153.30700000000002,0
10515986,0.34,0.34,977.7719999999999,0
10521516,0.557,0.58,206.812,0
10557342,0.25,0.23,244.06400000000002,0
10516213,0.39899999999999997,0.42,145.076,0
10522057,0.201,0.18,662.206,0
10538002,0.14400000000000002,0.12,412.49699999999996,0
10582096,0.442,0.46,185.949,0
10582513,0.318,0.32,297.649,0
10553513,0.35,0.36,481.675,0
10600817,0.4,0.42,181.898,0
10590405,0.56,0.58,321.703,0
10601093,0.25,0.25,360.668,0
10583333,0.55,0.58,257.406,0
10590538,0.547,0.56,187.71599999999998,0
10525027,0.455,0.46,71.717,1.0
10525049,0.526,0.53,66.993,1.0
10527947,0.48200000000000004,0.5,153.763,0
10550570,0.609,0.61,129.88299999999998,0
10554222,0.33,0.35,287.51599999999996,0
10596582,0.494,0.51,292.027,0
10489175,0.49700000000000005,0.52,58.299,0
10489206,0.52,0.54,151.864,2.0
10525199,0.506,0.51,250.37599999999998,0
10578821,0.523,0.54,639.885,0
10583704,0.475,0.5,432.409,0
10525375,0.565,0.57,430.949,0
10534762,0.452,0.47,172.38,0
10535074,0.466,0.48,163.254,0
10554775,0.5429999999999999,0.56,277.33299999999997,0
10579087,0.201,0.18,939.345,0
10591522,0.426,0.46,145.187,0
10535396,0.494,0.51,450.16900000000004,0
10535592,0.5479999999999999,0.57,88.791,0
10579253,0.524,0.55,610.1709999999999,0
10584063,0.27,0.25,665.698,0
10591705,0.48,0.49,410.625,0
10597927,0.11599999999999999,0.09,523.717,0
10598142,0.22,0.2,143.985,0
10598166,0.39799999999999996,0.41,100.318,0
10602294,0.53,0.54,170.19299999999998,0
10525691,0.38,0.4,314.86,0
10535858,0.42,0.45,193.69,0
10579424,0.55,0.57,484.915,0
10579464,0.522,0.54,597.43,0
10579525,0.537,0.56,181.804,0
10585782,0.21600000000000003,0.2,266.031,0
10591855,0.546,0.57,197.959,1.0
10591971,0.37,0.4,559.862,0
10592027,0.5770000000000001,0.58,1036.248,0
10598352,0.36,0.37,198.56599999999997,0
10490027,0.537,0.56,254.43400000000003,0
10514561,0.51,0.52,849.4910000000001,0
10535886,0.54,0.55,187.588,0
10579731,0.11599999999999999,0.09,284.649,0
10603046,0.519,0.53,130.393,0
10518758,0.504,0.51,189.317,0
10525990,0.46399999999999997,0.47,100.632,0
10526037,0.49,0.5,341.403,0
10526080,0.38,0.41,322.43,0
10545372,0.51,0.52,137.79,0
10548508,0.27,0.25,323.019,0
10548640,0.575,0.58,829.262,0
10552016,0.526,0.53,317.607,0
10580086,0.56,0.56,111.684,0
10580168,0.593,0.6,723.5310000000001,0
10519040,0.434,0.45,207.537,0
10526137,0.397,0.41,45.416000000000004,0
10548992,0.151,0.12,5201.528,0
10580447,0.51,0.54,288.985,0
10586604,0.41,0.43,299.17900000000003,0
10599274,0.17300000000000001,0.15,226.37099999999998,0
10611342,0.35,0.36,157.17700000000002,0
10515276,0.52,0.53,195.72099999999998,0
10526369,0.537,0.56,242.69,0
10529541,0.537,0.56,93.76,0
10536761,0.38,0.39,306.029,0
10536882,0.605,0.6,65.517,0
10549091,0.494,0.51,170.657,0
10549100,0.485,0.49,114.81,0
